tick=1140 phase=following reason=path_ready wp=4 dist_wp=5.90 bearing_deg=-0.78 speed=5.314 pos=(-71.807,0.020,99.900) thr=0.66 steer=-0.03 blocked=false attempts=0 stuck_s=0.00 consumed=(0.66,-0.03) submit_ok=true pitch=-0.51 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.12 traction=1.00 gear=4 shift=0.00 bounded=true
tick=1170 phase=following reason=path_ready wp=4 dist_wp=3.73 bearing_deg=-0.79 speed=3.878 pos=(-71.902,0.020,97.724) thr=0.48 steer=-0.03 blocked=false attempts=0 stuck_s=0.07 consumed=(0.48,-0.03) submit_ok=true pitch=-0.52 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.12 traction=1.00 gear=3 shift=0.00 bounded=true
tick=1200 phase=following reason=path_ready wp=4 dist_wp=2.23 bearing_deg=-0.78 speed=2.438 pos=(-71.957,0.020,96.232) thr=0.30 steer=-0.03 blocked=false attempts=0 stuck_s=0.10 consumed=(0.30,-0.03) submit_ok=true pitch=-0.52 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.12 traction=1.00 gear=2 shift=0.00 bounded=true
tick=1230 phase=following reason=path_ready wp=4 dist_wp=1.43 bearing_deg=-0.80 speed=0.988 pos=(-71.981,0.020,95.427) thr=0.12 steer=0.00 blocked=false attempts=0 stuck_s=0.00 consumed=(0.12,0.00) submit_ok=true pitch=-0.52 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.12 traction=1.00 gear=1 shift=0.08 bounded=true
tick=1260 phase=following reason=path_ready wp=5 dist_wp=22.96 bearing_deg=-0.77 speed=1.992 pos=(-71.990,0.020,94.965) thr=1.00 steer=0.00 blocked=false attempts=0 stuck_s=0.28 consumed=(1.00,0.00) submit_ok=true pitch=0.51 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.12 traction=1.00 gear=1 shift=0.00 bounded=true
tick=1290 phase=following reason=path_ready wp=5 dist_wp=21.67 bearing_deg=-0.78 speed=3.871 pos=(-72.008,0.030,93.667) thr=1.00 steer=0.00 blocked=false attempts=0 stuck_s=0.02 consumed=(1.00,0.00) submit_ok=true pitch=0.80 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.12 traction=1.00 gear=2 shift=0.00 bounded=true
tick=1320 phase=yielding reason=physical_obstacle wp=5 dist_wp=19.92 bearing_deg=-0.78 speed=2.968 pos=(-72.030,0.013,91.924) thr=0.00 steer=0.00 blocked=false attempts=0 stuck_s=0.00 consumed=(0.00,0.00) submit_ok=true pitch=-0.33 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.12 traction=1.00 gear=2 shift=0.06 bounded=true
tick=1350 phase=yielding reason=physical_obstacle wp=5 dist_wp=19.23 bearing_deg=-0.77 speed=1.408 pos=(-72.038,0.020,91.229) thr=0.00 steer=0.00 blocked=false attempts=0 stuck_s=0.00 consumed=(0.00,0.00) submit_ok=true pitch=-0.55 roll=0.00 normal_y=1.00 contacts=2[Tank,VillageTerrain] drag=0.12 traction=1.00 gear=2 shift=0.00 bounded=true
tick=1380 phase=yielding reason=physical_obstacle wp=5 dist_wp=19.23 bearing_deg=-0.77 speed=0.000 pos=(-72.038,0.020,91.229) thr=0.00 steer=0.00 blocked=false attempts=0 stuck_s=0.00 consumed=(0.00,0.00) submit_ok=true pitch=-0.53 roll=0.00 normal_y=1.00 contacts=1[VillageTerrain] drag=0.12 traction=1.00 gear=0 shift=0.00 bounded=true
tick=1410 phase=yielding reason=physical_obstacle wp=5 dist_wp=19.23 bearing_deg=-0.77 speed=0.000 pos=(-72.038,0.002,91.229) thr=0.00 steer=0.00 blocked=false attempts=0 stuck_s=0.00 consumed=(0.00,0.00) submit_ok=true pitch=-0.04 roll=0.00 normal_y=1.00 contacts=1[VillageTerrain] drag=0.12 traction=1.00 gear=0 shift=0.00 bounded=true
